ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
1510532173,1510532201,562,89470000160905522224,28,10.1808762550354,24201,24201,0,0,0,0,0,1,0,-95,-95,-95.0,-68,-64,-68.0,0,0,100188.25505215798
1517569267,1517569293,562,89470000160905522224,26,10.187098741531372,24201,24201,0,0,0,0,1,2,0,-97,-93,-95.0,-68,-64,-67.0,11,4,34346.77108014259
1516399269,1516399296,562,89470000160905522224,27,10.338788986206055,24201,24201,0,0,0,0,2,2,0,-103,-99,-102.0,-74,-70,-72.0,22,4,18412.71582525628
1516744945,1516744971,562,89470000160905522224,26,10.13918662071228,24201,24201,0,0,0,0,2,2,0,-104,-99,-102.0,-76,-71,-73.0,22,1,34208.39970148924
1515967323,1515967349,562,89470000160905522224,26,10.208664894104004,24201,24201,0,0,0,0,2,0,0,-81,-79,-80.0,-54,-54,-54.0,22,6,13861.064145211041
1517047316,1517047343,562,89470000160905522224,27,10.220775604248047,24201,24201,0,0,0,0,2,1,0,-96,-94,-95.0,-68,-65,-65.0,10,5,31568.074646363028
1516809716,1516809742,562,89470000160905522224,26,10.517430305480957,24201,24201,0,0,0,0,2,1,0,-106,-104,-105.0,-74,-72,-74.0,16,2,31535.858745867277
1514441828,1514441862,562,89470000160905522224,34,10.430485725402832,24201,24201,0,0,0,0,0,0,0,,,,-74,-74,-74.0,6,3,14106.04669362429
1511396152,1511396177,562,89470000160905522224,25,10.224226236343384,24201,24201,0,0,0,0,0,1,0,-89,-89,-89.0,-62,-58,-60.0,0,3,99946.33441333065
1516723315,1516723341,562,89470000160905522224,26,10.282255172729492,24201,24201,0,0,0,0,2,0,0,-103,-100,-102.0,-72,-72,-72.0,16,1,30472.88278458122
1516550469,1516550496,562,89470000160905522224,27,10.26255989074707,24201,24201,0,0,0,0,2,0,0,-102,-99,-101.0,-70,-70,-70.0,16,6,17871.735980677586
1516593668,1516593694,562,89470000160905522224,26,10.31023359298706,24201,24201,0,0,0,0,1,1,0,-79,-77,-79.0,-54,-52,-52.0,4,0,21693.066543723962
1516874517,1516874545,562,89470000160905522224,28,11.95762038230896,24201,24201,0,0,0,0,2,1,0,-81,-78,-79.0,-55,-53,-53.0,10,3,13871.87693404386
1515902524,1515902550,562,89470000160905522224,26,10.260029792785645,24201,24201,0,0,0,0,1,0,0,-97,-96,-96.5,-66,-66,-66.0,4,6,20472.156481464088
1514333834,1514333861,562,89470000160905522224,27,10.239726305007935,24201,24201,0,0,0,0,1,0,0,-95,-94,-94.5,-65,-65,-65.0,0,2,45993.72726502674
1510596974,1510597000,562,89470000160905522224,26,10.29712724685669,24201,24201,0,0,0,0,0,1,0,-95,-95,-95.0,-68,-66,-67.0,18,0,102295.88344671935
1514398620,1514398650,562,89470000160905522224,30,12.772241115570068,24201,24201,0,0,0,0,2,1,0,-80,-77,-78.0,-56,-53,-53.0,18,2,15656.964603500217
1510575372,1510575399,562,89470000160905522224,27,10.133300065994263,24201,24201,0,0,0,0,0,1,0,-98,-98,-98.0,-71,-67,-67.0,12,0,82060.01310432341
1517612467,1517612493,562,89470000160905522224,26,10.376335859298706,24201,24201,0,0,0,0,2,1,0,-97,-94,-95.0,-67,-63,-67.0,23,4,28702.42515604045
1514377012,1514377043,562,89470000160905522224,31,13.384657621383667,24201,24201,0,0,0,0,0,0,0,-79,-79,-79.0,-52,-52,-52.0,12,2,3711.8014791435944
1517004124,1517004151,562,89470000160905522224,27,10.565874814987183,24201,24201,0,0,0,0,2,0,0,-97,-93,-94.0,-66,-66,-66.0,22,4,33053.272651163694
1510964157,1510964184,562,89470000160905522224,27,10.709901094436646,24201,24201,0,0,0,0,1,0,0,-78,-77,-77.5,-50,-50,-50.0,0,5,29090.220303633625
1508580791,1508580816,562,89470000160905522224,25,10.077352046966553,24201,24201,0,0,0,0,0,0,0,-91,-91,-91.0,-63,-63,-63.0,10,5,57173.28370167076
1517025713,1517025740,562,89470000160905522224,27,11.183712005615234,24201,24201,0,0,0,0,2,1,0,-97,-91,-94.0,-66,-62,-66.0,4,5,37522.5133579841
1514355426,1514355456,562,89470000160905522224,30,12.822648286819458,24201,24201,0,0,0,0,2,1,0,-96,-94,-95.0,-69,-65,-65.0,6,2,19452.170116668385
1517547673,1517547699,562,89470000160905522224,26,10.13626217842102,24201,24201,0,0,0,0,2,2,0,-96,-93,-95.0,-68,-66,-68.0,5,4,24793.835970305994
1516939317,1516939345,562,89470000160905522224,28,10.323482036590576,24201,24201,0,0,0,0,2,1,0,-82,-77,-79.0,-56,-53,-56.0,4,4,23953.90535193872
1511028952,1511028980,562,89470000160905522224,28,10.78679871559143,24201,24201,0,0,0,0,2,1,0,-76,-74,-75.0,-50,-48,-50.0,18,5,27761.937355801867
1515686525,1515686555,562,89470000160905522224,30,12.261561632156372,24201,24201,0,0,0,0,1,2,0,-97,-96,-97.0,-67,-63,-65.0,16,3,8838.590334277273
1520053382,1520053409,562,89470000160905522224,27,10.437826156616211,24201,24201,0,0,0,0,2,2,0,-87,-82,-86.0,-62,-56,-60.0,5,5,22045.003178679573
1516982521,1516982548,562,89470000160905522224,27,11.197556495666504,24201,24201,0,0,0,0,2,0,0,-98,-94,-96.0,-67,-67,-67.0,16,4,22963.87945266768
1516960921,1516960948,562,89470000160905522224,27,10.241657495498657,24201,24201,0,0,0,0,1,0,0,-95,-94,-95.0,-65,-65,-65.0,10,4,32245.924281100728
1516420886,1516420913,562,89470000160905522224,27,10.159754514694214,24201,24201,0,0,0,0,0,0,0,-101,-101,-101.0,-71,-71,-71.0,4,5,31444.936153842675
1520118186,1520118216,562,8947080038000121837,30,11.149245023727417,24202,24202,0,0,0,0,2,0,0,-81,-79,-80.0,-53,-53,-53.0,23,5,13094.320993414816
1515945672,1515945698,562,8947080038000121837,26,10.192204236984253,24202,24202,0,0,0,0,2,2,0,-78,-76,-77.0,-54,-50,-52.0,16,6,49156.09667315359
1508624046,1508624071,562,8947080038000121837,25,10.113733291625977,24202,24202,0,0,0,0,0,1,0,-83,-83,-83.0,-57,-55,-56.0,22,5,92582.67991426954
1515924069,1515924095,562,8947080038000121837,26,10.560762405395508,24202,24202,0,0,0,0,1,0,0,-82,-79,-80.5,-55,-55,-55.0,10,6,7623.691975633271
1506874528,1506874570,562,8947080038000121837,42,11.462089776992798,24202,24202,0,0,0,0,0,0,0,-85,-85,-85.0,-57,-57,-57.0,16,6,24626.838202
1516723268,1516723295,562,8947080038000121837,27,10.214459419250488,24202,24202,0,0,0,0,1,1,0,-78,-77,-77.5,-52,-50,-51.0,16,1,25867.217173724508
1511460931,1511460956,562,8947080038000121837,25,10.538164854049683,24202,24202,0,0,0,0,0,0,0,-87,-87,-87.0,-57,-57,-57.0,18,3,83258.45688783957
1516917668,1516917694,562,8947080038000121837,26,10.171877384185791,24202,24202,0,0,0,0,2,1,0,-84,-80,-81.5,-55,-52,-55.0,22,3,19356.429964764142
1516658528,1516658554,562,8947080038000121837,26,10.233083248138428,24202,24202,0,0,0,0,1,0,0,-79,-74,-76.5,-49,-49,-49.0,22,0,38757.490217940176
1516420936,1516420963,562,8947080038000121837,27,10.254419565200806,24202,24202,0,0,0,0,1,0,0,-76,-74,-75.0,-51,-51,-51.0,4,5,34395.89114331604
1515686475,1515686502,562,8947080038000121837,27,10.983489036560059,24202,24202,0,0,0,0,1,0,0,-88,-86,-86.0,-56,-56,-56.0,16,3,13716.323294433076
1516701672,1516701699,562,8947080038000121837,27,10.174872398376465,24202,24202,0,0,0,0,1,2,0,-79,-77,-77.0,-52,-49,-51.0,10,1,27346.48925078559
1515708072,1515708099,562,8947080038000121837,27,10.310444593429565,24202,24202,0,0,0,0,2,1,0,-88,-84,-86.0,-57,-55,-57.0,22,3,22668.715671882703
1510964111,1510964136,562,8947080038000121837,25,10.161762714385986,24202,24202,0,0,0,0,1,0,0,-79,-76,-77.5,-52,-52,-52.0,0,5,27323.192569566167
1514420172,1514420197,562,8947080038000121837,25,10.109642744064331,24202,24202,0,0,0,0,0,0,0,-86,-86,-86.0,-56,-56,-56.0,0,3,49725.17766933912
1516896067,1516896094,562,8947080038000121837,27,10.44059443473816,24202,24202,0,0,0,0,2,2,0,-84,-81,-83.0,-56,-54,-56.0,16,3,20516.271089539674
1516572113,1516572139,562,8947080038000121837,26,10.534499645233154,24202,24202,0,0,0,0,1,0,0,-78,-75,-78.0,-49,-49,-49.0,22,6,23188.630886102193
1510575315,1510575340,562,8947080038000121837,25,10.163739204406738,24202,24202,0,0,0,0,0,0,0,-99,-99,-99.0,-69,-69,-69.0,12,0,61757.326160889585
1511396108,1511396133,562,8947080038000121837,25,10.232966423034668,24202,24202,0,0,0,0,0,2,0,-89,-89,-89.0,-62,-58,-62.0,0,3,46177.012579822054
1506852928,1506852956,562,8947080038000121837,28,12.681644916534424,24202,24202,0,0,0,0,1,0,0,-84,-83,-83.5,-56,-56,-56.0,10,6,9957.232598
1506917597,1506917631,562,8947080038000121837,34,12.421611070632935,24202,24202,0,0,0,0,0,0,0,-82,-82,-82.0,-54,-54,-54.0,4,0,2709.067593
1507112128,1507112168,562,8947080038000121837,40,10.99324369430542,24202,24202,0,0,0,0,1,0,0,-79,-78,-78.5,-54,-54,-54.0,10,2,26136.224886
1515902473,1515902501,562,8947080038000121837,28,10.140485763549805,24202,24202,0,0,0,0,1,1,0,-78,-76,-77.0,-54,-51,-52.5,4,6,50096.140384160346
1517068869,1517068898,562,8947080038000121837,29,10.15523886680603,24202,24202,0,0,0,0,0,1,0,-84,-84,-84.0,-59,-57,-59.0,16,5,13463.711792818465
1511417722,1511417747,562,8947080038000121837,25,10.75200605392456,24202,24202,0,0,0,0,0,1,0,-89,-89,-89.0,-61,-59,-60.0,6,3,102924.87097032287
1516939268,1516939295,562,8947080038000121837,27,10.433528661727905,24202,24202,0,0,0,0,2,2,0,-83,-79,-80.0,-56,-52,-54.0,4,4,31002.2640965475
1516809669,1516809697,562,8947080038000121837,28,10.95127010345459,24202,24202,0,0,0,0,2,0,0,-80,-78,-79.0,-54,-54,-54.0,16,2,32890.890859486324
1510532112,1510532139,562,8947080038000121837,27,10.177109003067017,24202,24202,0,0,0,0,0,0,0,-98,-98,-98.0,-67,-67,-67.0,0,0,39018.18823147307
1517569314,1517569340,562,8947080038000121837,26,10.35255217552185,24202,24202,0,0,0,0,1,1,0,-85,-83,-84.0,-59,-57,-58.0,11,4,24897.398933936085
1517090468,1517090496,562,8947080038000121837,28,11.23464584350586,24202,24202,0,0,0,0,1,2,0,-89,-88,-88.0,-59,-56,-58.0,22,5,6553.209094507017
1515988868,1515988895,562,8947080038000121837,27,10.332857608795166,24202,24202,0,0,0,0,1,0,0,-75,-74,-74.5,-52,-52,-52.0,4,0,25837.901529163504
1517004073,1517004102,562,8947080038000121837,29,11.258188724517822,24202,24202,0,0,0,0,1,1,0,-89,-88,-89.0,-59,-56,-56.0,22,4,7007.807149668779
1514333784,1514333813,562,8947080038000121837,29,10.232615232467651,24202,24202,0,0,0,0,0,0,0,-109,-109,-109.0,-79,-79,-79.0,0,2,58099.85441880062
1515967273,1515967299,562,8947080038000121837,26,10.431371212005615,24202,24202,0,0,0,0,1,1,0,-89,-88,-88.5,-63,-60,-61.5,22,6,14241.33005087704
1506831324,1506831363,562,8947080038000121837,39,13.257083892822266,24202,24202,0,0,0,0,0,1,0,-83,-83,-83.0,-57,-54,-55.5,4,6,21588.885294
1511028908,1511028935,562,8947080038000121837,27,10.23990511894226,24202,24202,0,0,0,0,2,0,0,-80,-77,-79.0,-51,-51,-51.0,18,5,17209.589902827705
1516507319,1516507346,562,8947080038000121837,27,10.359827995300293,24202,24202,0,0,0,0,1,1,0,-78,-75,-75.0,-50,-47,-50.0,4,6,42369.13813398337
1516852873,1516852900,562,8947080038000121837,27,10.125423431396484,24202,24202,0,0,0,0,2,1,0,-79,-77,-78.0,-52,-50,-50.0,4,3,40930.23684153207
1514398576,1514398600,562,8947080038000121837,24,10.163642168045044,24202,24202,0,0,0,0,0,0,0,-87,-87,-87.0,-56,-56,-56.0,18,2,60483.88288244455
1507047259,1507047287,562,8947080038000121837,28,11.83521294593811,24202,24202,0,0,0,0,0,0,0,-77,-77,-77.0,-49,-49,-49.0,16,1,18743.713353
1507068798,1507068827,562,8947080038000121837,29,11.6773362159729,24202,24202,0,0,0,0,0,0,0,-77,-77,-77.0,-50,-50,-50.0,22,1,2724.400077
1514757681,1514757707,562,8947080038000121837,26,10.130821466445923,24202,24202,0,0,0,0,0,0,0,-79,-79,-79.0,-52,-52,-52.0,22,6,65595.52504962828
1514441773,1514441797,562,8947080038000121837,24,10.102936744689941,24202,24202,0,0,0,0,0,2,0,-86,-86,-86.0,-60,-56,-59.0,6,3,35529.39251052583
1516053672,1516053698,562,8947080038000121837,26,10.247262477874756,24202,24202,0,0,0,0,1,1,0,-86,-80,-83.0,-57,-53,-55.0,22,0,16642.50526906894
1516485717,1516485743,562,8947080038000121837,26,10.168975591659546,24202,24202,0,0,0,0,1,0,0,-76,-75,-75.5,-50,-50,-50.0,22,5,29493.857254650367
1506895993,1506896023,562,8947080038000121837,30,13.030615329742432,24202,24202,0,0,0,0,2,1,0,-85,-84,-84.0,-56,-53,-53.0,22,6,7295.990623
1506809596,1506809629,562,8947080038000121837,33,14.633392572402954,24202,24202,0,0,0,0,0,0,0,-83,-83,-83.0,-54,-54,-54.0,22,5,818.265482
1516831274,1516831301,562,8947080038000121837,27,10.252483129501343,24202,24202,0,0,0,0,0,0,0,-99,-99,-99.0,-67,-67,-67.0,22,2,29331.685698940164
1507479193,1507479221,562,8947080038000121837,28,10.3959059715271,24202,24202,0,0,0,0,0,0,0,-79,-79,-79.0,-49,-49,-49.0,16,6,1353.4758850687158
1507025724,1507025765,562,8947080038000121837,41,11.610728025436401,24202,24202,0,0,0,0,0,0,0,-82,-82,-82.0,-55,-55,-55.0,10,1,9673.214671
1507500789,1507500821,562,8947080038000121837,32,14.613639831542969,24202,24202,0,0,0,0,0,0,0,-79,-79,-79.0,-51,-51,-51.0,22,6,1132.8813554426213
1506939193,1506939229,562,8947080038000121837,36,12.969984769821167,24202,24202,0,0,0,0,0,1,0,-82,-82,-82.0,-54,-52,-53.0,10,0,1178.297136
1516982468,1516982499,562,8947080038000121837,31,13.498778343200684,24202,24202,0,0,0,0,2,1,0,-86,-83,-85.0,-58,-56,-58.0,16,4,9913.162048411978
1511007306,1511007338,562,8947080038000121837,32,12.28035283088684,24202,24202,0,0,0,0,1,1,0,-79,-78,-78.5,-54,-51,-52.5,12,5,8122.98804911895
1516550517,1516550544,562,8947080038000121837,27,10.834215641021729,24202,24202,0,0,0,0,2,1,0,-79,-77,-78.0,-51,-49,-49.0,16,6,18123.278763160994
1516874472,1516874500,562,8947080038000121837,28,10.557864665985107,24202,24202,0,0,0,0,1,1,0,-87,-84,-85.5,-58,-57,-57.5,10,3,6144.2856576192235
1516615313,1516615339,562,8947080038000121837,26,10.597933769226074,24202,24202,0,0,0,0,1,1,0,-100,-98,-99.0,-69,-67,-68.0,10,0,12450.084849684896
1510985716,1510985743,562,8947080038000121837,27,10.590257167816162,24202,24202,0,0,0,0,1,1,0,-78,-76,-77.0,-52,-50,-51.0,6,5,32706.293751580088
1516528917,1516528944,562,8947080038000121837,27,10.678915023803711,24202,24202,0,0,0,0,1,0,0,-78,-75,-76.5,-52,-52,-52.0,10,6,13732.890869261673
1516399313,1516399341,562,8947080038000121837,28,11.21175503730774,24202,24202,0,0,0,0,2,1,0,-79,-75,-76.0,-53,-50,-50.0,22,4,32036.10013687687
1516593714,1516593741,562,8947080038000121837,27,10.559263706207275,24202,24202,0,0,0,0,2,0,0,-78,-73,-76.0,-51,-51,-51.0,4,0,44879.79324544599
1516075269,1516075295,562,8947080038000121837,26,10.187319040298462,24202,24202,0,0,0,0,1,0,0,-75,-74,-74.0,-52,-52,-52.0,4,1,25760.681437287443
1506982524,1506982564,562,8947080038000121837,40,10.426243305206299,24202,24202,0,0,0,0,0,0,0,-82,-82,-82.0,-56,-56,-56.0,22,0,25334.579944
1514463377,1514463404,562,8947080038000121837,27,10.219129800796509,24202,24202,0,0,0,0,0,1,0,-69,-69,-69.0,-45,-43,-44.0,12,3,93597.54521198306
1517612511,1517612537,562,8947080038000121837,26,10.255441188812256,24202,24202,0,0,0,0,1,1,0,-77,-75,-76.0,-50,-48,-49.0,23,4,26951.832726361252
1516680113,1516680139,562,8947080038000121837,26,10.477498769760132,24202,24202,0,0,0,0,1,1,0,-78,-75,-75.0,-52,-50,-50.0,4,1,47001.92319564636
1517047269,1517047297,562,8947080038000121837,28,10.469784259796143,24202,24202,0,0,0,0,2,1,0,-88,-87,-88.0,-59,-55,-59.0,10,5,7568.366096117723
1517547716,1517547744,562,8947080038000121837,28,10.304663181304932,24202,24202,0,0,0,0,1,0,0,-85,-81,-81.0,-56,-56,-56.0,5,4,40084.67052802293
1516464122,1516464149,562,8947080038000121837,27,11.805497646331787,24202,24202,0,0,0,0,2,0,0,-78,-76,-77.0,-50,-50,-50.0,16,5,23222.12499832955
1514376967,1514376992,562,8947080038000121837,25,10.404176235198975,24202,24202,0,0,0,0,0,1,0,-85,-85,-85.0,-59,-55,-55.0,12,2,55147.81204905525
1520053335,1520053361,562,8947080038000121837,26,10.142715692520142,24202,24202,0,0,0,0,1,0,0,-81,-80,-80.5,-55,-55,-55.0,5,5,18299.641978002102
1517025668,1517025694,562,8947080038000121837,26,10.252522230148315,24202,24202,0,0,0,0,2,1,0,-83,-80,-82.0,-58,-55,-58.0,4,5,20894.475269823462
1516636918,1516636946,562,8947080038000121837,28,11.538757562637329,24202,24202,0,0,0,0,1,0,0,-78,-77,-77.5,-50,-50,-50.0,16,0,27285.55134925537
1516788072,1516788098,562,8947080038000121837,26,10.111800193786621,24202,24202,0,0,0,0,2,0,0,-100,-98,-99.0,-68,-68,-68.0,10,2,23168.073919624636
1516744880,1516744918,562,8947080038000121837,38,12.564104318618774,24202,24202,0,0,0,0,1,1,0,-103,-101,-102.0,-69,-67,-68.0,22,1,5443.100283627627
1514355379,1514355406,562,8947080038000121837,27,10.338951110839844,24202,24202,0,0,0,0,1,1,0,-110,-109,-109.0,-82,-78,-82.0,6,2,65830.73140662025
1510596913,1510596938,562,8947080038000121837,25,10.285709381103516,24202,24202,0,0,0,0,0,0,0,-99,-99,-99.0,-68,-68,-68.0,18,0,70010.7558102843
1516960870,1516960901,562,8947080038000121837,31,11.19975233078003,24202,24202,0,0,0,0,2,1,0,-83,-80,-82.0,-55,-52,-52.0,10,4,7112.084398028266
1508364803,1508364828,562,8947080038000121837,25,10.61159372329712,24202,24202,0,0,0,0,1,1,0,-91,-90,-90.5,-64,-60,-62.0,22,2,80498.73358599798
1507004129,1507004170,562,8947080038000121837,41,10.37754487991333,24202,24202,0,0,0,0,0,0,0,-81,-81,-81.0,-57,-57,-57.0,4,1,26036.129648
1507090525,1507090558,562,8947080038000121837,33,10.647444486618042,24202,24202,0,0,0,0,0,0,0,-77,-77,-77.0,-52,-52,-52.0,4,2,23192.958806
1508613547,1508613575,563,89470715000001462717,28,11.187637329101562,24214,24214,0,0,0,0,0,0,0,-95,-95,-95.0,-66,-66,-66.0,19,5,25762.132340094504
1506475573,1506475605,563,89470715000001462717,32,10.961702823638916,24214,24214,0,0,0,0,1,0,0,-107,-106,-106.5,-74,-74,-74.0,1,2,16092.287975
1514376968,1514376996,563,89470715000001462717,28,10.296386480331421,24214,24214,0,0,0,0,1,1,0,-89,-87,-88.0,-64,-59,-61.5,12,2,26327.550804704395
1511028907,1511028950,563,89470715000001462717,43,10.27176570892334,24214,24214,0,0,0,0,0,1,0,-102,-102,-102.0,-76,-72,-74.0,18,5,18486.120233563575
1506497173,1506497204,563,89470715000001462717,31,11.036803722381592,24214,24214,0,0,0,0,0,1,0,-106,-106,-106.0,-80,-74,-77.0,7,2,14047.46191
1506756379,1506756407,563,89470715000001462717,28,11.054771423339844,24214,24214,0,0,0,0,0,1,0,-89,-89,-89.0,-68,-64,-66.0,7,5,8182.746432
1514757671,1514757701,563,89470715000001462717,30,10.651662111282349,24214,24214,0,0,0,0,0,1,0,-88,-88,-88.0,-63,-60,-61.5,22,6,11402.632699291906
1506971954,1506971984,563,89470715000001462717,30,10.493901252746582,24214,24214,0,0,0,0,0,1,0,-107,-107,-107.0,-81,-74,-77.5,19,0,33068.290547
1514355368,1514355417,563,89470715000001462717,49,12.001936674118042,24214,24214,0,0,0,0,0,1,0,-114,-114,-114.0,-86,-84,-85.0,6,2,5749.253514010197
1510532109,1510532163,563,89470715000001462717,54,12.651952981948853,24214,24214,0,0,0,0,1,1,0,-111,-110,-111.0,-82,-79,-82.0,0,0,4086.314277959336
1516939268,1516939306,563,89470715000001462717,38,11.569696426391602,24214,24214,0,0,0,0,0,1,0,-107,-107,-107.0,-82,-79,-82.0,4,4,5147.566737363526
1511396107,1511396140,563,89470715000001462717,33,10.2097909450531,24214,24214,0,0,0,0,0,0,0,-100,-100,-100.0,-72,-72,-72.0,0,3,24679.833867599107
1517025669,1517025701,563,89470715000001462717,32,10.966019630432129,24214,24214,0,0,0,0,0,1,0,-102,-102,-102.0,-79,-77,-78.0,4,5,5844.245591348704
1515924076,1515924134,563,89470715000001462717,58,10.777859449386597,24214,24214,0,0,0,0,0,0,0,-117,-117,-117.0,-86,-86,-86.0,10,6,2695.2795471330123
1506389182,1506389211,563,89470715000001462717,29,11.263505935668945,24214,24214,0,0,0,0,0,0,0,-107,-107,-107.0,-74,-74,-74.0,1,1,30607.309747
1516831271,1516831309,563,89470715000001462717,38,11.209177017211914,24214,24214,0,0,0,0,0,0,0,-108,-108,-108.0,-81,-81,-81.0,22,2,4648.071506329808
1511007307,1511007340,563,89470715000001462717,33,10.631922245025635,24214,24214,0,0,0,0,0,2,0,-102,-102,-102.0,-78,-72,-77.0,12,5,18716.133831702726
1507015158,1507015187,563,89470715000001462717,29,10.817327737808228,24214,24214,0,0,0,0,0,0,0,-107,-107,-107.0,-74,-74,-74.0,7,1,41963.571596
1516053670,1516053711,563,89470715000001462717,41,10.486536741256714,24214,24214,0,0,0,0,0,2,0,-107,-107,-107.0,-77,-75,-77.0,22,0,13800.33507352388
1516788067,1516788099,563,89470715000001462717,32,10.856169939041138,24214,24214,0,0,0,0,0,3,0,-108,-108,-108.0,-83,-77,-81.5,10,2,5097.7514812675145
1507036753,1507036780,563,89470715000001462717,27,10.787627458572388,24214,24214,0,0,0,0,0,1,0,-107,-107,-107.0,-80,-75,-77.5,13,1,36635.809178
1517090473,1517090504,563,89470715000001462717,31,10.468666076660156,24214,24214,0,0,0,0,0,1,0,-101,-101,-101.0,-78,-76,-77.0,22,5,4511.472994349263
1516917675,1516917712,563,89470715000001462717,37,11.602547883987427,24214,24214,0,0,0,0,0,0,0,-107,-107,-107.0,-79,-79,-79.0,22,3,3545.50742274267
1506605173,1506605207,563,89470715000001462717,34,11.189779281616211,24214,24214,0,0,0,0,0,0,0,-106,-106,-106.0,-74,-74,-74.0,13,3,17979.657598
1514441768,1514441796,563,89470715000001462717,28,10.667203903198242,24214,24214,0,0,0,0,0,1,0,-88,-88,-88.0,-65,-61,-63.0,6,3,19719.72049479329
1507058359,1507058388,563,89470715000001462717,29,10.310784578323364,24214,24214,0,0,0,0,1,0,0,-109,-108,-108.5,-76,-76,-76.0,19,1,25406.882176
1506453972,1506454004,563,89470715000001462717,32,10.962286472320557,24214,24214,0,0,0,0,0,0,0,-107,-107,-107.0,-74,-74,-74.0,19,1,17265.68199
1514463373,1514463400,563,89470715000001462717,27,10.203986167907715,24214,24214,0,0,0,0,0,0,0,-88,-88,-88.0,-61,-61,-61.0,12,3,29952.96289636789
1516874472,1516874510,563,89470715000001462717,38,10.523375272750854,24214,24214,0,0,0,0,2,0,0,-102,-101,-101.0,-77,-77,-77.0,10,3,6563.924381865135
1510575309,1510575351,563,89470715000001462717,42,11.515913963317871,24214,24214,0,0,0,0,0,2,0,-111,-111,-111.0,-80,-78,-80.0,12,0,2602.426524446403
1511417714,1511417742,563,89470715000001462717,28,10.795054197311401,24214,24214,0,0,0,0,0,1,0,-101,-101,-101.0,-77,-73,-75.0,6,3,26113.180434040896
1506928752,1506928782,563,89470715000001462717,30,10.393523454666138,24214,24214,0,0,0,0,0,0,0,-102,-102,-102.0,-73,-73,-73.0,7,0,17322.355006
1506410772,1506410802,563,89470715000001462717,30,10.800340414047241,24214,24214,0,0,0,0,0,1,0,-107,-107,-107.0,-80,-74,-77.0,7,1,22744.561688
1506432382,1506432411,563,89470715000001462717,29,10.624131202697754,24214,24214,0,0,0,0,0,0,0,-106,-106,-106.0,-74,-74,-74.0,13,1,31967.40615
1508591950,1508591979,563,89470715000001462717,29,11.765186786651611,24214,24214,0,0,0,0,2,1,0,-105,-104,-105.0,-80,-76,-76.0,13,5,17347.812026088402
1516075287,1516075328,563,89470715000001462717,41,10.788910627365112,24214,24214,0,0,0,0,0,0,0,-107,-107,-107.0,-76,-76,-76.0,4,1,17820.432643648666
1506583572,1506583611,563,89470715000001462717,39,11.24772310256958,24214,24214,0,0,0,0,0,1,0,-106,-106,-106.0,-78,-74,-76.0,7,3,20118.155827
1506518782,1506518810,563,89470715000001462717,28,10.914300918579102,24214,24214,0,0,0,0,0,0,0,-106,-106,-106.0,-74,-74,-74.0,13,2,46699.507812
1517047273,1517047306,563,89470715000001462717,33,10.612506866455078,24214,24214,0,0,0,0,1,2,0,-102,-101,-102.0,-77,-75,-75.0,10,5,4268.971358287741
1507079953,1507079988,563,89470715000001462717,35,10.7578284740448,24214,24214,0,0,0,0,0,0,0,-108,-108,-108.0,-76,-76,-76.0,1,2,18578.206756
1508570347,1508570376,563,89470715000001462717,29,11.751359462738037,24214,24214,0,0,0,0,0,1,0,-105,-105,-105.0,-80,-75,-77.5,7,5,15455.31884397915
1506626775,1506626806,563,89470715000001462717,31,10.343897581100464,24214,24214,0,0,0,0,0,0,0,-106,-106,-106.0,-74,-74,-74.0,19,3,21971.195302
1516658469,1516658514,563,89470715000001462717,45,11.89922571182251,24214,24214,0,0,0,0,0,1,0,-110,-110,-110.0,-83,-81,-82.0,22,0,2645.798394373749
1510985708,1510985737,563,89470715000001462717,29,10.62360143661499,24214,24214,0,0,0,0,0,1,0,-103,-103,-103.0,-79,-76,-79.0,6,5,22929.81584398605
1516572068,1516572106,563,89470715000001462717,38,11.57778811454773,24214,24214,0,0,0,0,0,2,0,-111,-111,-111.0,-81,-79,-81.0,22,6,3207.7001037716004
1517004068,1517004101,563,89470715000001462717,33,11.411193370819092,24214,24214,0,0,0,0,0,0,0,-101,-101,-101.0,-75,-75,-75.0,22,4,2679.6369804602205
1507101559,1507101602,563,89470715000001462717,43,10.92697811126709,24214,24214,0,0,0,0,0,1,0,-108,-108,-108.0,-78,-75,-76.5,7,2,23876.982293
1506950353,1506950384,563,89470715000001462717,31,10.399185180664062,24214,24214,0,0,0,0,0,2,0,-107,-107,-107.0,-80,-74,-79.0,13,0,38253.442998
1506561981,1506562009,563,89470715000001462717,28,10.376129627227783,24214,24214,0,0,0,0,0,0,0,-106,-106,-106.0,-74,-74,-74.0,1,3,39834.202276
1516960869,1516960916,563,89470715000001462717,47,11.133198261260986,24214,24214,0,0,0,0,0,0,0,-101,-101,-101.0,-79,-79,-79.0,10,4,6302.688377840271
1516982468,1516982502,563,89470715000001462717,34,12.096895456314087,24214,24214,0,0,0,0,1,1,0,-103,-102,-102.0,-79,-76,-76.0,16,4,3707.0562231618123
